pecha_id,batch,layer,ann_id,start_orig,end_orig,start,end,start_delta,end_delta,unsnapped_reason,start_is_clean_after,end_is_clean_after,overlap_action,dropped
I8961718B,new,Citation.yml,888f7598e1304f008f201963717066c4,229982,230117,229982,230117,0,0,,True,True,,False
I8961718B,new,Citation.yml,1d9b9009361642489910dbfcc8b0caac,230354,230441,230354,230441,0,0,,True,True,,False
I8961718B,new,Citation.yml,97c1c8df03bf473f88a3a6e2082d63b5,231128,231271,231128,231271,0,0,,True,True,,False
I8961718B,new,Citation.yml,c1a35fa542644e52b1a57ff3c8f925fc,235570,235826,235570,235826,0,0,,True,True,,False
I8961718B,new,Citation.yml,ace7e6d19d0d45678c55d8ceb4241172,238633,238959,238633,238959,0,0,,True,True,,False
I8961718B,new,Citation.yml,425fe1d24e964f37954e907ce9e80bda,239133,239478,239133,239478,0,0,,True,True,,False
I8961718B,new,Citation.yml,11509cbbfec347419ebcf7196edc827c,240388,240530,240388,240530,0,0,,True,True,,False
I8961718B,new,Citation.yml,dcf0a29f5cc24c859b64aebe33976dd0,240584,240696,240584,240696,0,0,,True,True,,False
I8961718B,new,Citation.yml,9789ac7b8c5d4376943319cf4dd71ee8,241889,242057,241889,242057,0,0,,True,True,,False
I8961718B,new,Citation.yml,99f1d227c3174fcdbc12e38156d66814,242466,242595,242466,242595,0,0,,True,True,,False
I8961718B,new,Citation.yml,a7d4a235278349bb869009736b23c075,242714,242835,242714,242835,0,0,,True,True,,False
I8961718B,new,Citation.yml,c38e46eb299447f6b43617ea09f42519,242886,243055,242886,243055,0,0,,True,True,,False
I8961718B,new,Citation.yml,199a4f838a684353a5c8a398b0cc9cfa,244278,244403,244278,244403,0,0,,True,True,,False
I8961718B,new,Citation.yml,427f27ea7338429283613f459502bf8f,248569,248710,248569,248710,0,0,,True,True,,False
I8961718B,new,Citation.yml,46eee2252afd4dbabab0bf2571721da8,248792,248913,248792,248913,0,0,,True,True,,False
I8961718B,new,Citation.yml,e0682a7aa0764ed08531f186d4f7c4bf,255415,255469,255415,255469,0,0,,True,True,,False
I8961718B,new,Citation.yml,820e03a327214fd69af465167960ece5,256190,256279,256190,256279,0,0,,True,True,,False
I8961718B,new,Citation.yml,08082fd2565e4c7d8671970a961bfcf0,256769,256824,256769,256824,0,0,,True,True,,False
I8961718B,new,Citation.yml,cfc0d945eece40018525e8b99d54fd4f,258971,259045,258971,259045,0,0,,True,True,,False
I8961718B,new,Citation.yml,3e23ab7f7b1d41a98c5e21c578df0302,259659,259719,259659,259719,0,0,,True,True,,False
I8961718B,new,Citation.yml,7e84ef61ed774c7bb9838c054fb24bbd,260841,260969,260841,260969,0,0,,True,True,,False
I8961718B,new,Citation.yml,ba88513863f348859480c3ee08877324,262885,262945,262885,262945,0,0,,True,True,,False
I8961718B,new,Citation.yml,4d565d907d1c4f25acf0ade616e023d1,262965,263018,262965,263018,0,0,,True,True,,False
I8961718B,new,Citation.yml,c85ed7d4aa1d4b199a94f6b339e03014,263647,263767,263647,263767,0,0,,True,True,,False
I8961718B,new,Citation.yml,1e7c2b45eeba4b4eae053a1fe4d2dec5,263780,263900,263780,263900,0,0,,True,True,,False
I8961718B,new,Citation.yml,ffd2e78ce6dd4443a26bb9d3a97f15f2,263929,264063,263929,264063,0,0,,True,True,,False
I8961718B,new,Citation.yml,57b9afdfdc704b0388a58a7f1ae5ca27,264220,264337,264220,264337,0,0,,True,True,,False
I8961718B,new,Citation.yml,ab602da3bd9a4da1815cb6d461b6c4d4,264377,264434,264377,264434,0,0,,True,True,,False
I8961718B,new,Citation.yml,f0f12f92f23040f0bdebc7e4ea74d100,264462,264580,264462,264580,0,0,,True,True,,False
I8961718B,new,Citation.yml,466af1828dcc490a8babb3c7f7525d5d,264619,264742,264619,264742,0,0,,True,True,,False
I8961718B,new,Citation.yml,29c795ca526a419c89d569df20b90897,264778,264958,264778,264958,0,0,,True,True,,False
I8961718B,new,Citation.yml,c53df71c25904b4baed2e89f5f3f8540,265649,265706,265649,265706,0,0,,True,True,,False
I8961718B,new,Citation.yml,d05129fc292745e7a5c58d23fc17f367,276659,276718,276659,276718,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,49e79a05fdd9446e98fe6bb9c6d6b326,8219,8261,8219,8261,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,9562dfc5c0ac43f4b7b8a718a901a730,8263,8301,8263,8301,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,8eb9cc20cc8c49b1b7b380daf6dd7c7a,8303,8342,8303,8342,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,b3a82d2a519048dfa7fcfffcc73cc2e5,8344,8382,8344,8382,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,7a72b2d97ea042d8874f79c10690e3fe,8384,8422,8384,8422,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,8bf2331315a84ec3b7582363c2391e5f,8424,8458,8424,8458,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,bfb36b733cb34545a7a0cb9d6d036d92,8460,8494,8460,8494,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,90fc051e57fa4869a87f47f20740d466,8496,8531,8496,8531,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,55080b55506f4d42a6a968b8a8e38f0b,12030,12055,12030,12055,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,2cdf5c4bd4ea4271872cfe1d6c12f1f9,12057,12083,12057,12083,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,444afee0eeea4638b7f7322ae41697d0,12085,12113,12085,12113,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,e0a1dded61684fedab3d53f386ac40f7,12115,12144,12115,12144,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,2bc5eb0b10f641e0b5de75b6db4a4ce1,12891,13045,12891,13046,0,1,,True,True,,False
I8994AAB2,new,Quotation.yml,a51f1a9e747e42d2b8b561f99f52bd28,17370,17472,17370,17472,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,49e2f92e61524a88af90a933de65d057,18484,18733,18484,18733,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,1377a71f83bb491ea417e6a5c95ec1b1,19659,19685,19659,19685,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,acc4d00ef3074fb98c03457b8fcd7f13,19687,19713,19687,19713,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,95a7b16873c14e00b0317663995c2179,19715,19746,19715,19746,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,af8291f7f9304c85a52e5f4f33dfc4b8,19748,19774,19748,19774,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,03c87fc6249a4557a44593fe2a7adc8c,19776,19803,19776,19803,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,24c5e4d2bf854e8ea7d70a08bbb45b82,19805,19829,19805,19829,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,df2084fa12cf40f092d4fae59a6acae3,19831,19861,19831,19861,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,7d5db61e44294858a6d94c61e0f80912,21312,21403,21312,21403,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,c19a1654a2f44cb8aef6b224c512e08b,68014,68105,68014,68105,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,4b96430d4bfa45d78cbfc3ecd8233b24,69145,69237,69145,69238,0,1,,True,True,,False
I8994AAB2,new,Citation.yml,7ec8864acd434a2495fd3d6bf30cd8ae,71475,71504,71475,71504,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,553cf21b2e5c4172b48d3de53e7a38f0,71506,71532,71506,71532,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,19b5938340fe4c54afacf9deb9862120,71534,71560,71534,71560,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,3b704ceb0030411ca523e69e81bcf704,71562,71588,71562,71588,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,8de0d16f950643d980782c99a7bc1838,73686,73706,73686,73706,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,f8de1543cbd34c0397b7ebcc0e9e94bb,73708,73733,73708,73733,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,45bc7966610243f4b4116936be11651c,73735,73759,73735,73759,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,5c4623cd28b041ada3175226e28def17,73761,73786,73761,73786,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,e449db69d71647f6a33d597199943bb6,73788,73816,73788,73816,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,db8ce2e316b14c5f96d289d5d4da55a8,73818,73843,73818,73843,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,edb70fe3411e4a2ebad253bcb872f7da,73845,73873,73845,73873,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,8c61dd1fd67f41d79cb6f77c4d3b9bee,73875,73899,73875,73899,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,46ae07ebd2b84929bf6d1487f11476f7,86561,86586,86561,86586,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,8ef0e6afee094506bad01c7401c9341b,86588,86622,86588,86622,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,342c417be73840269dbc20762af6f1a9,86624,86656,86624,86656,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,3590602ebd1746d5b3c530bd0d7d5b17,90145,90239,90145,90239,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,36ffe7b211ab4eaaac4ce2fba11a7f14,98158,98196,98158,98196,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,787d6dc926da400b995e89e77552d06e,98198,98227,98198,98227,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,359686917e1a4ab199cd07110dfd1f7d,98229,98264,98229,98264,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,aceaad97398f47f6b4ee2308ffbaa45b,98266,98302,98266,98302,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,c1320605acd949238713573d845de441,98304,98342,98304,98342,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,0fccf0ff5540414482de0167434ab91d,98344,98377,98344,98377,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,81ace7e6e83c47c783a00c3863f53280,98379,98414,98379,98414,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,feac13059023406db24d56c4af1c0d67,98416,98458,98416,98458,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,c43a9d56d0f9483a91dc9e6325db1ab2,98460,98498,98460,98499,0,1,,True,True,,False
I8994AAB2,new,Citation.yml,b610cb0bb1d64c138e81b24315c40eac,98500,98536,98500,98536,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,1672dea877d5478982c7fb1507c60053,98538,98574,98538,98575,0,1,,True,True,,False
I8994AAB2,new,Citation.yml,dd83cb6d5f974c35a1dcc828221404f1,98576,98607,98576,98607,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,5ba00d6b16114116a0771e76c1c1c9c6,98609,98648,98609,98648,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,c2d1a225656845b3a0e34f55b5b2b2e8,98650,98688,98650,98688,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,66c5dd0db1fd43b5aed39a75973a056b,98690,98727,98690,98727,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,228cc9ba40b94119a7bbabb5eecd726f,98729,98770,98729,98770,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,491d5f57822f4e7fbbececd0a99c5ef1,98772,98806,98772,98806,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,96d33bf2b055423d829b71ad989dc5dc,98808,98841,98808,98841,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,4e50efba086f48d38e21c2d9510a68d9,98843,98881,98843,98881,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,75637031bea24d03897790ca753e2e31,98883,98921,98883,98921,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,d621d4fe2aec41f88cf10846b746a4c8,98923,98967,98923,98967,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,a2c841eaa5c0487daca2845283fef0a8,98969,99002,98969,99002,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,6e48f1cf537442f39fea0ee4cc6f81f2,99004,99041,99004,99041,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,03081be85e974ba292be54c8748efe4f,99043,99080,99043,99081,0,1,,True,True,,False
I8994AAB2,new,Citation.yml,9bceab4b40734bfd94343dd27f88fd7a,99082,99126,99082,99126,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,583ee312d90b4d35be9a6684dd841b59,102528,102860,102528,102862,0,2,,True,True,,False
I8994AAB2,new,Quotation.yml,7841c7172698458680e4ab9b88f5b0df,104185,104778,104185,104778,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,38808a2a4070442682a3b80a488519d8,122759,122783,122759,122783,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,db40bdfeea824f02ac005b9cd33c004d,122785,122804,122785,122804,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,d90fdd50b3d144568ee3389d438c844c,122806,122837,122806,122837,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,6345126c64e347e890deba826d9f7d3b,122839,122866,122839,122866,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,947618af05914d838642b70f0cb5ed84,124170,124289,124170,124289,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,a135276abcb449cc910f58bef8db8246,125223,125364,125223,125364,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,09c5f028e09f4594b69e55c30e787103,127742,128207,127742,128208,0,1,,True,True,,False
I8994AAB2,new,Citation.yml,db67b0d99dcb436dabc85a40fee9e834,130511,130541,130511,130541,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,e320f8ee792741cebf442f1551bcc6be,130543,130566,130543,130566,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,0a058f786312448cb1c8cae173943aba,130568,130592,130568,130592,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,9169f260813745f6b7074b2dff02119e,130594,130622,130594,130623,0,1,,True,True,,False
I8994AAB2,new,Citation.yml,a6d518e5dc7249bcbce2fa5c59a38b06,130624,130649,130624,130649,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,4550b8e40b5e4ff7b05e0fd313a91598,130651,130672,130651,130672,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,9d8e157f1d9e4c969fe1ae0f73f8ee15,130674,130702,130674,130702,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,5f59144a28bf46179c45f379d75ece1d,130704,130727,130704,130727,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,5bbc257b77fc4812acae575b44b944af,130729,130753,130729,130753,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,476905eb785f4b34932f5cb2b669d79b,130755,130781,130755,130781,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,58962bad8cf94ec9b7f30d6470617bfe,130783,130805,130783,130805,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,46dec4b6e2bd444abb01bf8af086a871,130807,130834,130807,130834,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,115b641e7ca9440c91e431346a9a8aa9,130836,130861,130836,130861,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,a816f240fcf0447798546b5f1374afd6,130863,130889,130863,130889,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,c8279e52815644c6aa2ca580181ccf20,130891,130922,130891,130922,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,b47d8fb0ed6644aca3ee6721d43e195e,135023,135047,135023,135047,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,c11bb8617b384ef3ba70f71637538be1,135049,135080,135049,135080,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,ccc5e29217024df38f36b9de4b8f5dcb,135082,135110,135082,135110,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,a683246952f840b1a9280c4a615138e3,135112,135140,135112,135140,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,40ef65f076b34504919ff5b797e100a1,135142,135174,135142,135174,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,85b0b1280ebf4fada81af9fe3ae4dfea,136194,136217,136194,136217,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,2e476c78af1b434ba4045a1c8d32627d,136219,136245,136219,136245,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,10ec7213cdc44f028765faa521f81bde,136247,136281,136247,136281,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,e553dfa38f5143beb09ba6e81bd2b2bd,136283,136303,136283,136303,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,76ff3a0712b84d44a15a273e320f481a,145316,145345,145316,145345,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,d05de3f6274d4ad791dbe77ac6f1c089,145347,145371,145347,145371,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,b019fa73f0a446dcb384f43174a8de48,145373,145397,145373,145397,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,753e6e11f4734f5eb9413a0329ba478e,145399,145424,145399,145424,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,42f6312c977d42008e09e1058eec2fc7,146530,146561,146530,146561,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,956312f5ae974950be801fd09a4c0108,146563,146594,146563,146594,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,555b9c95e5234112940779d46f2ee634,146596,146628,146596,146628,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,b00398efcdad4c4a8a48a15d4fba447f,146630,146656,146630,146656,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,6b6aa321800943d5be033cab01c8bfb3,146913,146978,146913,146979,0,1,,True,True,,False
I8994AAB2,new,Quotation.yml,114a51e878894e368cb1bfa65b77f87b,170405,170837,170405,170838,0,1,,True,True,,False
I8994AAB2,new,Quotation.yml,10a7372de47c45b39573393b340f4802,170949,171035,170949,171035,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,e5b4fdf7fede476683b3428d5ec21a75,173608,173687,173608,173687,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,5ecb1715b6e94790b67afceb4e3b7356,185892,186141,185892,186142,0,1,,True,True,,False
I8994AAB2,new,Quotation.yml,d667dbae546847979d726bf53c48c60c,187684,188035,187684,188035,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,fe37bd0273484db483239eca2d82adbc,193849,193934,193849,193934,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,3858497881934beca33b4979d34318d2,209472,209502,209472,209502,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,799c159436ca467fafa9adee4c956295,209504,209531,209504,209531,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,12f3b8f005de4d988f781b227c758457,209533,209560,209533,209560,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,f4c19599039d40e79d49cb0e4bb99497,209562,209588,209562,209588,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,4dea2b2a9c13480e86459f14eef75dd8,209944,209982,209944,209982,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,1713249fe5f04b278f90a352deeaa6c8,209984,210021,209984,210021,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,c88e5b8e9d8c41b4aacb4a6ea0586ac5,210023,210063,210023,210063,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,25339a406b6549a9942c60bbecd94afe,210065,210099,210065,210099,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,a671943779704ced9af3056616891d6f,222474,222858,222474,222859,0,1,,True,True,,False
I8994AAB2,new,Citation.yml,2309f9b0d5ff4a518e58428d7ef0242b,231248,231274,231248,231274,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,fc1d26f9871343e9b6f9ccccb0b2f1f9,231276,231303,231276,231303,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,6665b264cfea4ad18030bdd4d4ab8c33,231305,231334,231305,231334,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,2d8e3d5126a542028032f22b562f9b0e,231336,231365,231336,231365,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,62878d90e7cc432a84f8f6701c883761,231367,231394,231367,231394,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,fbf3d55aba3745e1bddac52291d70660,250992,251022,250992,251024,0,2,,True,True,,False
I8994AAB2,new,Citation.yml,b2100b82763b4a588b7af65253a26276,251024,251053,251024,251053,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,d55483e9b9ad4520a17ec13a1ebb4077,251055,251085,251055,251085,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,2bee5ea4922d4ea19cfab86b28f2e2e4,251087,251117,251087,251117,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,e392a99fc3b143e9851cb54ae051b2ea,265151,265178,265151,265178,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,3d496873320945859a36fbd9eab60220,265180,265204,265180,265204,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,0df2f2a4cb684c369d7c3302b3af4cae,265206,265230,265206,265230,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,850da23738cb4c80a738fb5becb1705d,265232,265260,265232,265260,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,37dfb82671a4407cb336c2193629b05b,265299,265324,265299,265324,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,fe95cf8ab0de47fbb92a42b150636828,265326,265353,265326,265353,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,d0fc791ad7db495384e20ca5133081bb,265355,265385,265355,265385,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,2edfa3454c6c4decb9ca8b2477d0c597,265387,265415,265387,265415,0,0,,True,True,,False
I8994AAB2,new,Quotation.yml,09e5017f0216483ea2b544ac0690e680,266037,266113,266037,266114,0,1,,True,True,,False
I8994AAB2,new,Citation.yml,93d7d00288564729bffbde2282e5e9c1,296133,296157,296133,296157,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,ef7ea4e2b97242d79f623642072645fd,296159,296186,296159,296186,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,11be65492f274390827def14ec514528,296188,296216,296188,296216,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,eb36be1586ec44549f17ee4c7bcbd542,296218,296242,296218,296242,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,5aeb9f73396d4cc4971efda2d09ef152,296244,296270,296244,296270,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,b1658e851e5f4967aabb8f5b5933c74b,296272,296296,296272,296296,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,9b6ff147f42e42aa8bdd376b34c471cf,296298,296325,296298,296325,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,059db8e700ce478c92e4b6641adf4f1c,296327,296357,296327,296357,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,cd04ca5b8e254833a74faa0dc9a7a514,306644,306993,306644,306993,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,ac2a838a675545319637ebd0ff7c4e6e,307205,307229,307205,307229,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,73d6f69320e2497891bea8e5a2522692,307231,307256,307231,307256,0,0,,True,True,,False
I8994AAB2,new,Citation.yml,977c15b167ef4858b32d2d88bec589f3,307258,307284,307258,307284,0,0,,True,True,,False
